
14:47:05.765	-0.6399999856948853	-0.10999999940395355	-0.6100000143051147	-0.07999999821186066
14:47:05.818	-0.019999999552965164	0.019999999552965164	-0.6200000047683716	-0.05999999865889549
14:47:05.878	-0.009999999776482582	0.0	-0.6000000238418579	-0.10999999940395355
14:47:05.932	-0.009999999776482582	0.0	-0.6100000143051147	-0.05999999865889549
14:47:05.996	-0.019999999552965164	0.009999999776482582	-0.6200000047683716	-0.09000000357627869
14:47:06.050	-0.009999999776482582	0.009999999776482582	-0.6200000047683716	-0.07999999821186066
14:47:06.107	-0.009999999776482582	0.019999999552965164	-0.6299999952316284	-0.10000000149011612
14:47:06.167	-0.019999999552965164	0.0	-0.6299999952316284	-0.10000000149011612
14:47:06.266	0.0	-0.009999999776482582	-0.6200000047683716	-0.10000000149011612
14:47:06.327	-0.009999999776482582	0.0	-0.6200000047683716	-0.07999999821186066
14:47:06.380	-0.009999999776482582	0.0	-0.6100000143051147	-0.09000000357627869
14:47:06.439	-0.009999999776482582	0.0	-0.6100000143051147	-0.09000000357627869
14:47:06.498	-0.019999999552965164	0.0	-0.6100000143051147	-0.07999999821186066
14:47:06.558	-0.009999999776482582	0.009999999776482582	-0.6100000143051147	-0.07999999821186066
14:47:06.629	-0.019999999552965164	0.0	-0.6299999952316284	-0.07999999821186066
14:47:06.691	-0.009999999776482582	0.019999999552965164	-0.6299999952316284	-0.07999999821186066
14:47:06.814	-0.019999999552965164	0.0	-0.6200000047683716	-0.09000000357627869
14:47:06.885	-0.009999999776482582	0.0	-0.6200000047683716	-0.09000000357627869
14:47:06.947	-0.019999999552965164	0.0	-0.6399999856948853	-0.09000000357627869
14:47:07.013	-0.019999999552965164	0.009999999776482582	-0.6100000143051147	-0.07999999821186066
14:47:07.068	0.0	0.0	-0.6200000047683716	-0.07999999821186066
14:47:07.134	-0.009999999776482582	0.009999999776482582	-0.6200000047683716	-0.09000000357627869
14:47:07.204	-0.009999999776482582	0.0	-0.6100000143051147	-0.10000000149011612
14:47:07.338	-0.009999999776482582	-0.009999999776482582	-0.6299999952316284	-0.09000000357627869
14:47:07.410	0.0	0.0	-0.6200000047683716	-0.07000000029802322
14:47:07.465	-0.019999999552965164	0.0	-0.6200000047683716	-0.09000000357627869
14:47:07.528	-0.009999999776482582	0.019999999552965164	-0.6200000047683716	-0.07999999821186066
14:47:07.593	-0.019999999552965164	0.019999999552965164	-0.6299999952316284	-0.10000000149011612
14:47:07.658	-0.009999999776482582	0.019999999552965164	-0.6200000047683716	-0.07999999821186066
14:47:07.717	-0.019999999552965164	0.0	-0.6299999952316284	-0.10000000149011612
14:47:07.769	-0.009999999776482582	0.009999999776482582	-0.6100000143051147	-0.09000000357627869
14:47:07.869	0.0	0.009999999776482582	-0.6399999856948853	-0.09000000357627869
14:47:07.924	-0.009999999776482582	0.0	-0.6100000143051147	-0.09000000357627869
14:47:07.985	-0.009999999776482582	-0.009999999776482582	-0.6100000143051147	-0.09000000357627869
14:47:08.052	-0.009999999776482582	0.009999999776482582	-0.6299999952316284	-0.07999999821186066
14:47:08.104	-0.009999999776482582	0.0	-0.6000000238418579	-0.07999999821186066
14:47:08.162	0.0	0.0	-0.6200000047683716	-0.10000000149011612
14:47:08.223	-0.009999999776482582	0.009999999776482582	-0.6299999952316284	-0.09000000357627869
14:47:08.281	-0.009999999776482582	0.0	-0.6100000143051147	-0.10000000149011612
14:47:08.417	-0.009999999776482582	-0.009999999776482582	-0.6200000047683716	-0.10000000149011612
14:47:08.475	-0.009999999776482582	0.0	-0.6200000047683716	-0.09000000357627869
14:47:08.541	-0.019999999552965164	0.009999999776482582	-0.6100000143051147	-0.07999999821186066
14:47:08.601	-0.009999999776482582	0.0	-0.6299999952316284	-0.07000000029802322
14:47:08.680	0.0	0.0	-0.6200000047683716	-0.07000000029802322
14:47:08.740	-0.009999999776482582	0.009999999776482582	-0.6000000238418579	-0.07000000029802322
14:47:08.804	-0.009999999776482582	0.009999999776482582	-0.6299999952316284	-0.07000000029802322
14:47:08.921	-0.009999999776482582	0.009999999776482582	-0.6100000143051147	-0.10000000149011612
14:47:08.981	-0.009999999776482582	0.019999999552965164	-0.6200000047683716	-0.07999999821186066
14:47:09.039	-0.009999999776482582	0.0	-0.6100000143051147	-0.10999999940395355
14:47:09.101	-0.009999999776482582	0.009999999776482582	-0.6100000143051147	-0.09000000357627869
