
16:50:58.070		-0.5524871515453125	-0.6475128484546875	-0.5524871515453125	-0.6475128484546875	0.9527559055118102	0.023818897637795256		-0.5524871515453125	-0.6475128484546875	-0.5524871515453125	-0.6475128484546875
16:50:58.223		-0.558115874204375	-0.6418841257956249	-0.558115874204375	-0.6418841257956249	0.7952755905511806	0.019881889763779515		-0.558115874204375	-0.6418841257956249	-0.558115874204375	-0.6418841257956249
16:50:58.359		-0.6462548000528124	-0.5537451999471875	-0.6462548000528124	-0.5537451999471875	0.834645669291338	0.02086614173228345		-0.6462548000528124	-0.5537451999471875	-0.6462548000528124	-0.5537451999471875
16:50:58.525		-0.7264589734403125	-0.47354102655968744	-0.7264589734403125	-0.47354102655968744	0.834645669291338	0.02086614173228345		-0.7264589734403125	-0.47354102655968744	-0.7264589734403125	-0.47354102655968744
16:50:58.669		-0.6458382874009375	-0.5541617125990624	-0.6458382874009375	-0.5541617125990624	2.409448818897637	0.06023622047244093		-0.8293771555246597	-0.6995373528131935	-1.0	-0.8701601972885338
16:50:58.833		-0.465519026009375	-0.734480973990625	-0.465519026009375	-0.734480973990625	3.5511811023622046	0.08877952755905512		-0.4576188190021957	-0.7843221498129952	-0.6732966691892004	-1.0
16:50:59.001		-0.5141024526746875	-0.6858975473253125	-0.5141024526746875	-0.6858975473253125	3.393700787401574	0.08484251968503936		-0.5569451380083535	-0.779841419133333	-0.7771037188750204	-1.0
16:50:59.200		-0.8534420065496875	-0.34655799345031246	-0.8534420065496875	-0.34655799345031246	2.4488188976377954	0.06122047244094489		-0.8661353803241079	-0.3119593593958826	-1.0	-0.4458239790717748
16:50:59.364		-0.9464963553234376	-0.25350364467656245	-0.9464963553234376	-0.25350364467656245	1.8582677165354324	0.04645669291338581		-0.9464963553234376	-0.3	-0.9464963553234376	-0.3
16:50:59.497		-0.6153292235284374	-0.5846707764715625	-0.6153292235284374	-0.5846707764715625	2.2519685039370074	0.056299212598425186		-0.832350122269716	-0.7867021934332367	-1.0	-0.9543520711635207
16:50:59.642		-0.21279143407531248	-0.9872085659246874	-0.21279143407531248	-0.9872085659246874	3.078740157480315	0.07696850393700788		-0.2	-0.8553464341286531	-0.27228545532368853	-1.0
